NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.2	RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.2		76	-0.5448895	-2.0241325	0.0	0.008566639	0.161	2067	tags=30%, list=15%, signal=35%	
CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2	CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2		52	-0.57857096	-2.023136	0.0	0.008463529	0.163	2961	tags=42%, list=22%, signal=54%	
RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR	RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR		21	-0.7043973	-2.011704	0.0	0.010548906	0.202	2496	tags=52%, list=18%, signal=64%	
ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032	ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032		65	-0.5555742	-2.0096257	0.0	0.010529959	0.207	2242	tags=38%, list=16%, signal=46%	
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME DATABASE ID RELEASE 79%1474244	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME DATABASE ID RELEASE 79%1474244		194	-0.4615633	-1.9979113	0.0	0.012286516	0.244	1766	tags=32%, list=13%, signal=37%	
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%69273	CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%69273		23	-0.6999706	-1.9975581	0.0	0.012013542	0.245	607	tags=26%, list=4%, signal=27%	
NEGATIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035024	NEGATIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035024		16	-0.75726885	-1.9956799	0.0	0.011998785	0.248	1227	tags=44%, list=9%, signal=48%	
NUCLEOTIDE PHOSPHORYLATION%GOBP%GO:0046939	NUCLEOTIDE PHOSPHORYLATION%GOBP%GO:0046939		29	-0.6495722	-1.9937708	0.0	0.01210584	0.257	2725	tags=55%, list=20%, signal=69%	
COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.2	COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.2		23	-0.68377393	-1.9901348	0.0	0.012595659	0.274	445	tags=30%, list=3%, signal=31%	
BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY		21	-0.70252144	-1.9841132	0.0	0.013488907	0.294	2355	tags=71%, list=17%, signal=86%	
PLATELET AGGREGATION%GOBP%GO:0070527	PLATELET AGGREGATION%GOBP%GO:0070527		27	-0.65464795	-1.9766616	0.0022624435	0.014749704	0.325	2036	tags=52%, list=15%, signal=61%	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 79%5620912	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 79%5620912		92	-0.51430154	-1.9762961	0.0	0.014529647	0.327	1976	tags=29%, list=14%, signal=34%	
MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076	MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076		15	-0.7667861	-1.9754081	0.0	0.0145303905	0.334	2391	tags=80%, list=17%, signal=97%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		22	-0.6786612	-1.973808	0.0022371365	0.014956969	0.348	1781	tags=36%, list=13%, signal=42%	
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME%R-HSA-446353.1	CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME%R-HSA-446353.1		16	-0.7535876	-1.9717401	0.0	0.0151222525	0.355	1311	tags=38%, list=10%, signal=41%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 79%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 79%68877		178	-0.46534905	-1.9668286	0.0	0.015850957	0.374	2087	tags=29%, list=15%, signal=34%	
COLLAGEN FORMATION%REACTOME DATABASE ID RELEASE 79%1474290	COLLAGEN FORMATION%REACTOME DATABASE ID RELEASE 79%1474290		64	-0.5475536	-1.9634099	0.0	0.016355826	0.391	1839	tags=39%, list=13%, signal=45%	
G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%69275	G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%69275		173	-0.46325752	-1.9626453	0.0	0.016163712	0.392	2077	tags=28%, list=15%, signal=33%	
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY		26	-0.66291445	-1.9622004	0.0	0.016042346	0.394	1638	tags=38%, list=12%, signal=44%	
NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME DATABASE ID RELEASE 79%2995410	NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME DATABASE ID RELEASE 79%2995410		57	-0.5510238	-1.9557701	0.0	0.017014688	0.419	2062	tags=35%, list=15%, signal=41%	
APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 79%75153	APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 79%75153		35	-0.6043602	-1.9555848	0.0	0.016729923	0.42	1660	tags=43%, list=12%, signal=49%	
NUCLEAR ENVELOPE BREAKDOWN%REACTOME%R-HSA-2980766.2	NUCLEAR ENVELOPE BREAKDOWN%REACTOME%R-HSA-2980766.2		44	-0.5764575	-1.9545711	0.0	0.01666529	0.427	2008	tags=32%, list=15%, signal=37%	
GLUCONEOGENESIS%REACTOME%R-HSA-70263.2	GLUCONEOGENESIS%REACTOME%R-HSA-70263.2		23	-0.652573	-1.9533223	0.0	0.016924283	0.439	3498	tags=65%, list=26%, signal=87%	
MITOTIC G2-G2 M PHASES%REACTOME DATABASE ID RELEASE 79%453274	MITOTIC G2-G2 M PHASES%REACTOME DATABASE ID RELEASE 79%453274		175	-0.46226576	-1.9507034	0.0	0.017376464	0.453	2077	tags=29%, list=15%, signal=33%	
SIGNALING BY PDGF%REACTOME%R-HSA-186797.4	SIGNALING BY PDGF%REACTOME%R-HSA-186797.4		35	-0.61154276	-1.9487355	0.0	0.017671669	0.469	2262	tags=49%, list=17%, signal=58%	
SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.6	SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.6		30	-0.6161553	-1.9478096	0.0	0.017679065	0.475	747	tags=43%, list=5%, signal=46%	
REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110	REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110		56	-0.5563466	-1.9398179	0.0	0.019516267	0.514	2883	tags=48%, list=21%, signal=61%	
STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION	STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION		35	-0.60373	-1.939226	0.0	0.019303199	0.516	1638	tags=34%, list=12%, signal=39%	
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	REGULATION OF PROTEIN BINDING%GOBP%GO:0043393		112	-0.49226594	-1.9384952	0.0	0.019200815	0.519	1353	tags=26%, list=10%, signal=28%	
IGF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IGF1 PATHWAY	IGF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IGF1 PATHWAY		29	-0.632906	-1.9359387	0.0	0.019650228	0.536	1410	tags=48%, list=10%, signal=54%	
INTEGRIN-LINKED KINASE SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN-LINKED KINASE SIGNALING	INTEGRIN-LINKED KINASE SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN-LINKED KINASE SIGNALING		42	-0.5889641	-1.9341841	0.0	0.0198533	0.549	1345	tags=36%, list=10%, signal=39%	
RETT SYNDROME CAUSING GENES%WIKIPATHWAYS_20220210%WP4312%HOMO SAPIENS	RETT SYNDROME CAUSING GENES%WIKIPATHWAYS_20220210%WP4312%HOMO SAPIENS		30	-0.6320525	-1.933734	0.0	0.01957357	0.55	1720	tags=43%, list=13%, signal=49%	
SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)	SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)		73	-0.5166075	-1.9328048	0.0	0.019399976	0.552	2262	tags=44%, list=17%, signal=52%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2		15	-0.7307176	-1.9306966	0.0	0.019744104	0.564	1433	tags=33%, list=10%, signal=37%	
FOCAL ADHESION%WIKIPATHWAYS_20220210%WP306%HOMO SAPIENS	FOCAL ADHESION%WIKIPATHWAYS_20220210%WP306%HOMO SAPIENS		117	-0.4757262	-1.9297596	0.0	0.019695561	0.571	2162	tags=35%, list=16%, signal=41%	
REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249	REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249		23	-0.648823	-1.9292384	0.0	0.019529173	0.573	2410	tags=52%, list=18%, signal=63%	
PARKIN-UBIQUITIN PROTEASOMAL SYSTEM PATHWAY%WIKIPATHWAYS_20220210%WP2359%HOMO SAPIENS	PARKIN-UBIQUITIN PROTEASOMAL SYSTEM PATHWAY%WIKIPATHWAYS_20220210%WP2359%HOMO SAPIENS		42	-0.57629323	-1.9280859	0.0022075055	0.019650187	0.581	275	tags=21%, list=2%, signal=22%	
SEMAPHORIN INTERACTIONS%REACTOME%R-HSA-373755.1	SEMAPHORIN INTERACTIONS%REACTOME%R-HSA-373755.1		54	-0.5546386	-1.9228803	0.0	0.02048108	0.602	1904	tags=41%, list=14%, signal=47%	
HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109	HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109		32	-0.6052184	-1.9223874	0.0024213076	0.020335201	0.604	2036	tags=50%, list=15%, signal=59%	
PROLACTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220210%WP2037%HOMO SAPIENS	PROLACTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220210%WP2037%HOMO SAPIENS		55	-0.54826856	-1.9222653	0.0	0.020078797	0.604	2648	tags=47%, list=19%, signal=58%	
POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770	POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770		42	-0.58271134	-1.9219449	0.0	0.019829579	0.605	1502	tags=36%, list=11%, signal=40%	
RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185	RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185		36	-0.606219	-1.9217257	0.0	0.019608893	0.606	2015	tags=47%, list=15%, signal=55%	
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047		49	-0.5414511	-1.9212824	0.0024509805	0.01950075	0.606	1934	tags=29%, list=14%, signal=33%	
HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION		107	-0.48856395	-1.9205198	0.0	0.01963014	0.615	2865	tags=43%, list=21%, signal=54%	
AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING	AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING		30	-0.6246848	-1.9203047	0.0	0.019399924	0.615	1607	tags=37%, list=12%, signal=41%	
NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580	NEGATIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046580		28	-0.64125454	-1.9194098	0.0	0.019466924	0.62	1227	tags=32%, list=9%, signal=35%	
PLATELET ACTIVATION%GOBP%GO:0030168	PLATELET ACTIVATION%GOBP%GO:0030168		51	-0.54865074	-1.9169466	0.0	0.019777011	0.629	2036	tags=35%, list=15%, signal=41%	
PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS	PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS		46	-0.5699531	-1.9156317	0.0	0.019877564	0.633	1607	tags=33%, list=12%, signal=37%	
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY		56	-0.53058124	-1.9075783	0.0	0.02199994	0.672	2262	tags=45%, list=17%, signal=53%	
TSLP%NETPATH%TSLP	TSLP%NETPATH%TSLP		114	-0.47875437	-1.9042597	0.0	0.022701088	0.687	2243	tags=38%, list=16%, signal=45%	
DNA REPLICATION%WIKIPATHWAYS_20220210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20220210%WP466%HOMO SAPIENS		27	-0.6440346	-1.902535	0.0	0.022955343	0.693	973	tags=33%, list=7%, signal=36%	
NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME DATABASE ID RELEASE 79%3000171	NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME DATABASE ID RELEASE 79%3000171		37	-0.580209	-1.9015025	0.0	0.023012184	0.697	1429	tags=38%, list=10%, signal=42%	
SEMA4D IN SEMAPHORIN SIGNALING%REACTOME DATABASE ID RELEASE 79%400685	SEMA4D IN SEMAPHORIN SIGNALING%REACTOME DATABASE ID RELEASE 79%400685		22	-0.6550594	-1.9009547	0.0022675737	0.022994118	0.699	1849	tags=55%, list=14%, signal=63%	
DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190	DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190		32	-0.6046172	-1.8962114	0.0	0.024332494	0.721	1931	tags=38%, list=14%, signal=44%	
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1	SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1		19	-0.6847294	-1.89569	0.0	0.024240686	0.724	35	tags=26%, list=0%, signal=26%	
POSITIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010811	POSITIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010811		57	-0.53049636	-1.8936958	0.0	0.024796732	0.743	1515	tags=28%, list=11%, signal=31%	
POSITIVE REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900026	POSITIVE REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900026		23	-0.656916	-1.8916095	0.0	0.025162527	0.747	1311	tags=35%, list=10%, signal=38%	
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271		15	-0.7172694	-1.8909636	0.0	0.02504824	0.749	679	tags=40%, list=5%, signal=42%	
REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010769	REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010769		55	-0.5417614	-1.8898876	0.0	0.02513178	0.756	1502	tags=38%, list=11%, signal=43%	
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048		44	-0.557773	-1.8854109	0.0	0.026145276	0.773	1221	tags=32%, list=9%, signal=35%	
