NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.3	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME%R-HSA-156827.3	Details ...	109	0.48791987	1.8380651	0.0	0.063197166	0.889	2114	tags=37%, list=15%, signal=43%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 79%163200	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 79%163200	Details ...	107	0.49228787	1.8374645	0.0016025641	0.06028527	0.89	2254	tags=36%, list=16%, signal=42%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 79%72613	EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 79%72613	Details ...	117	0.4830184	1.8365699	0.0	0.05813027	0.892	2114	tags=35%, list=15%, signal=41%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		41	0.57811326	1.835791	0.0	0.055860117	0.895	2404	tags=41%, list=18%, signal=50%	
COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 79%6799198	COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 79%6799198		56	0.5281875	1.8319924	0.0017421603	0.056115862	0.905	1382	tags=27%, list=10%, signal=30%	
PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20220210%WP3613%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20220210%WP3613%HOMO SAPIENS		18	0.6967269	1.8316861	0.0018691589	0.053925607	0.907	1182	tags=39%, list=9%, signal=43%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		119	0.4840935	1.8305819	0.0	0.0523337	0.911	2114	tags=37%, list=15%, signal=43%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.3	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.3		27	0.6288439	1.8289976	0.003539823	0.051076006	0.914	3098	tags=52%, list=23%, signal=67%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4		91	0.49607763	1.8201438	0.0	0.05553037	0.938	2114	tags=36%, list=15%, signal=43%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4		87	0.5017212	1.8180968	0.0	0.05468971	0.945	2114	tags=36%, list=15%, signal=42%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.2	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.2		110	0.47324732	1.8160143	0.0	0.05446907	0.948	2114	tags=34%, list=15%, signal=39%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		84	0.49245933	1.8156054	0.0	0.052825134	0.948	2226	tags=36%, list=16%, signal=42%	
PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 79%156902	PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 79%156902		87	0.4983303	1.8102278	0.0	0.054905973	0.956	2114	tags=36%, list=15%, signal=42%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		73	0.50825584	1.8033147	0.0	0.057868633	0.963	2226	tags=38%, list=16%, signal=46%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		101	0.48643273	1.8021029	0.0016501651	0.056891672	0.967	2254	tags=35%, list=16%, signal=41%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702		58	0.53583235	1.7964697	0.0	0.05956238	0.976	2038	tags=40%, list=15%, signal=46%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		51	0.5451468	1.7885481	0.0	0.0640899	0.985	2038	tags=39%, list=15%, signal=46%	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359		15	0.6952924	1.7775824	0.0018248175	0.071482465	0.994	508	tags=20%, list=4%, signal=21%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		74	0.5033233	1.7733628	0.0	0.07297443	0.994	2226	tags=38%, list=16%, signal=45%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		83	0.4828031	1.7719547	0.0	0.0725147	0.996	2226	tags=35%, list=16%, signal=41%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019363	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019363		15	0.6952924	1.7673028	0.0018315018	0.07430561	0.997	508	tags=20%, list=4%, signal=21%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842	EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842		91	0.48682454	1.7660203	0.0	0.073474996	0.997	2114	tags=34%, list=15%, signal=40%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		74	0.5033233	1.7597251	0.0	0.07654656	0.998	2226	tags=38%, list=16%, signal=45%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220210%WP477%HOMO SAPIENS		82	0.4887246	1.7469388	0.0017271157	0.08744926	0.999	2114	tags=34%, list=15%, signal=40%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		54	0.51628155	1.7416466	0.0	0.09114849	0.999	2220	tags=33%, list=16%, signal=40%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.2	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.2		99	0.46652678	1.7404823	0.0	0.09033963	0.999	2114	tags=34%, list=15%, signal=40%	
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257		54	0.51628155	1.7363296	0.0017730496	0.092781745	1.0	2220	tags=33%, list=16%, signal=40%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3		59	0.5032264	1.7289369	0.00528169	0.09926465	1.0	2038	tags=37%, list=15%, signal=44%	
PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362	PYRIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0019362		19	0.65285677	1.7284852	0.0037037036	0.097743906	1.0	508	tags=16%, list=4%, signal=16%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		70	0.4898536	1.7283816	0.0	0.095764	1.0	2220	tags=31%, list=16%, signal=37%	
RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199	RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199		77	0.47912166	1.7256807	0.0	0.09642195	1.0	1382	tags=26%, list=10%, signal=29%	
NEGATIVE REGULATION OF DNA BINDING%GOBP%GO:0043392	NEGATIVE REGULATION OF DNA BINDING%GOBP%GO:0043392		28	0.58280355	1.7230703	0.0017421603	0.09760497	1.0	2480	tags=39%, list=18%, signal=48%	
NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496	NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496		19	0.65285677	1.7208177	0.0034965035	0.09811894	1.0	508	tags=16%, list=4%, signal=16%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956		93	0.45884338	1.7176566	0.0018018018	0.09951108	1.0	2114	tags=35%, list=15%, signal=42%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		89	0.47753134	1.7023195	0.0033444816	0.11578134	1.0	2226	tags=34%, list=16%, signal=40%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		64	0.4835335	1.7019303	0.0016155089	0.11408932	1.0	1068	tags=23%, list=8%, signal=25%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3		58	0.5078017	1.6994666	0.0017271157	0.11511934	1.0	2038	tags=38%, list=15%, signal=44%	
REGULATION OF LYSOSOMAL LUMEN PH%GOBP%GO:0035751	REGULATION OF LYSOSOMAL LUMEN PH%GOBP%GO:0035751		21	0.6079976	1.697567	0.0073394496	0.115504675	1.0	1617	tags=38%, list=12%, signal=43%	
VACUOLAR ACIDIFICATION%GOBP%GO:0007035	VACUOLAR ACIDIFICATION%GOBP%GO:0007035		24	0.593414	1.693142	0.007259528	0.11902993	1.0	1617	tags=33%, list=12%, signal=38%	
LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171	LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171		65	0.4883866	1.6906959	0.0	0.11996618	1.0	488	tags=17%, list=4%, signal=17%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2		145	0.4273517	1.685599	0.0016025641	0.124364905	1.0	2114	tags=32%, list=15%, signal=37%	
POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273	POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273		25	0.5943607	1.6851455	0.007067138	0.12302698	1.0	365	tags=20%, list=3%, signal=21%	
ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220210%WP111%HOMO SAPIENS		65	0.48922652	1.6850939	0.0016583748	0.12100234	1.0	2624	tags=40%, list=19%, signal=49%	
LYSOSOMAL LUMEN ACIDIFICATION%GOBP%GO:0007042	LYSOSOMAL LUMEN ACIDIFICATION%GOBP%GO:0007042		18	0.6342321	1.6782813	0.01048951	0.12753813	1.0	1617	tags=39%, list=12%, signal=44%	
LYSOSOME ORGANIZATION%GOBP%GO:0007040	LYSOSOME ORGANIZATION%GOBP%GO:0007040		65	0.4883866	1.6776618	0.0016420361	0.12642434	1.0	488	tags=17%, list=4%, signal=17%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220210%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220210%WP4324%HOMO SAPIENS		42	0.5140075	1.6505038	0.0034542314	0.16413231	1.0	2404	tags=33%, list=18%, signal=40%	
PYRIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072524	PYRIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072524		24	0.5861298	1.6475098	0.010948905	0.16619994	1.0	508	tags=17%, list=4%, signal=17%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220210%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220210%WP623%HOMO SAPIENS		33	0.53504443	1.6462079	0.0035906644	0.16574892	1.0	3655	tags=52%, list=27%, signal=70%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517		152	0.41007787	1.6440637	0.0	0.16715671	1.0	2407	tags=32%, list=18%, signal=39%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		81	0.45060593	1.6393307	0.008090615	0.17288181	1.0	2220	tags=28%, list=16%, signal=34%	
SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-3232118.7	SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-3232118.7		15	0.6404613	1.632906	0.015151516	0.18180865	1.0	1658	tags=40%, list=12%, signal=45%	
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141	NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141		89	0.4459376	1.6311541	0.0	0.18239741	1.0	2062	tags=28%, list=15%, signal=33%	
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20220210%WP558%HOMO SAPIENS	COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20220210%WP558%HOMO SAPIENS		24	0.572889	1.6294878	0.017825311	0.18291514	1.0	825	tags=25%, list=6%, signal=27%	
REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091	REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:0072091		16	0.64088297	1.6259438	0.025179856	0.18647905	1.0	710	tags=25%, list=5%, signal=26%	
REGULATION OF COMPLEMENT CASCADE%REACTOME%R-HSA-977606.5	REGULATION OF COMPLEMENT CASCADE%REACTOME%R-HSA-977606.5		15	0.64182556	1.621531	0.01369863	0.19190118	1.0	825	tags=33%, list=6%, signal=35%	
INTRACELLULAR PH REDUCTION%GOBP%GO:0051452	INTRACELLULAR PH REDUCTION%GOBP%GO:0051452		29	0.5429037	1.61954	0.0121951215	0.19280545	1.0	1617	tags=28%, list=12%, signal=31%	
PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20220210%WP4917%HOMO SAPIENS	PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20220210%WP4917%HOMO SAPIENS		20	0.58817804	1.6119344	0.026168223	0.20483446	1.0	659	tags=25%, list=5%, signal=26%	
REGULATION OF NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:1900151	REGULATION OF NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:1900151		22	0.5784222	1.6013652	0.012589928	0.22250591	1.0	1250	tags=32%, list=9%, signal=35%	
POSITIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061098	POSITIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061098		24	0.552593	1.597428	0.015517241	0.22847408	1.0	1327	tags=25%, list=10%, signal=28%	
SEGMENTATION%GOBP%GO:0035282	SEGMENTATION%GOBP%GO:0035282		16	0.62324107	1.5912088	0.019855596	0.23862502	1.0	3162	tags=50%, list=23%, signal=65%	
PH REDUCTION%GOBP%GO:0045851	PH REDUCTION%GOBP%GO:0045851		29	0.5429037	1.5895071	0.028725315	0.23916048	1.0	1617	tags=28%, list=12%, signal=31%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		111	0.42094973	1.5887244	0.0032310179	0.23792568	1.0	2407	tags=32%, list=18%, signal=39%	
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186	POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186		22	0.57405823	1.5862325	0.013333334	0.24050353	1.0	1333	tags=27%, list=10%, signal=30%	
POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742	POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742		20	0.5838137	1.586199	0.013133208	0.23763762	1.0	305	tags=20%, list=2%, signal=20%	
NICOTINATE METABOLISM%REACTOME%R-HSA-196807.3	NICOTINATE METABOLISM%REACTOME%R-HSA-196807.3		25	0.5519403	1.5830351	0.021238938	0.24152268	1.0	508	tags=16%, list=4%, signal=17%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		124	0.41093665	1.5812027	0.0016447369	0.24242237	1.0	2407	tags=31%, list=18%, signal=37%	
INTRACILIARY TRANSPORT%GOBP%GO:0042073	INTRACILIARY TRANSPORT%GOBP%GO:0042073		37	0.4984098	1.5802721	0.008833922	0.24141361	1.0	3249	tags=49%, list=24%, signal=64%	
REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043516	REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043516		26	0.55497164	1.5780288	0.025996534	0.24349956	1.0	3999	tags=58%, list=29%, signal=81%	
CELLULAR RESPONSE TO ARSENIC-CONTAINING SUBSTANCE%GOBP%GO:0071243	CELLULAR RESPONSE TO ARSENIC-CONTAINING SUBSTANCE%GOBP%GO:0071243		16	0.6144822	1.5763637	0.022887323	0.24412929	1.0	1042	tags=38%, list=8%, signal=41%	
ERK1 AND ERK2 CASCADE%GOBP%GO:0070371	ERK1 AND ERK2 CASCADE%GOBP%GO:0070371		16	0.6256676	1.570887	0.018691588	0.25338173	1.0	1586	tags=31%, list=12%, signal=35%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION		149	0.3986019	1.5694449	0.0	0.25388733	1.0	2428	tags=30%, list=18%, signal=36%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		49	0.48564216	1.5615724	0.006993007	0.26924968	1.0	1555	tags=33%, list=11%, signal=37%	
PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009152	PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009152		121	0.41127306	1.553739	0.0066006603	0.28496736	1.0	2228	tags=28%, list=16%, signal=33%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3		185	0.38251442	1.5504967	0.0015625	0.29003227	1.0	2348	tags=29%, list=17%, signal=34%	
FORMATION OF CYTOPLASMIC TRANSLATION INITIATION COMPLEX%GOBP%GO:0001732	FORMATION OF CYTOPLASMIC TRANSLATION INITIATION COMPLEX%GOBP%GO:0001732		15	0.6094126	1.5450125	0.032906763	0.3005888	1.0	807	tags=40%, list=6%, signal=42%	
NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:1901293	NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:1901293		168	0.38781437	1.5425795	0.001610306	0.30319318	1.0	2062	tags=24%, list=15%, signal=28%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		24	0.5406588	1.5407538	0.038938053	0.3044726	1.0	2779	tags=50%, list=20%, signal=63%	
MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542	MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542		116	0.40179878	1.5312244	0.0065146578	0.3267392	1.0	3059	tags=33%, list=22%, signal=42%	
